Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000035601,Trmt10b,Gene Expression,-0.0028862031020251504,0.5669725332214279,0.9676075149235741,231,0.04381234138071126,223
ENSMUSG00000052075,1700029F12Rik,Gene Expression,-0.002886298628211797,0.551168821315841,0.9676075149235741,18,0.0031240541834731865,17
ENSMUSG00000019715,Gle1,Gene Expression,-0.0028864109251845196,0.5679478047430169,0.9676075149235741,1837,0.3499635296254421,1456
ENSMUSG00000024883,Rin1,Gene Expression,-0.00288710909799891,0.5592320080100899,0.9676075149235741,29,0.0059017897411165355,29
ENSMUSG00000068740,Celsr2,Gene Expression,-0.0028872446696895527,0.5514857312462514,0.9676075149235741,15,0.002529730878109565,15
ENSMUSG00000025905,Oprk1,Gene Expression,-0.00288778628373034,0.5525883352524872,0.9676075149235741,15,0.0027417356100725926,15
ENSMUSG00000001333,Sync,Gene Expression,-0.002888743297176358,0.5505995735033192,0.9676075149235741,16,0.0032096079854522985,15
ENSMUSG00000070000,Fcho1,Gene Expression,-0.0028898841645325166,0.562636207211384,0.9676075149235741,54,0.009878311404713302,52
ENSMUSG00000035183,Slc24a5,Gene Expression,-0.0028903081118031495,0.5652476544084314,0.9676075149235741,115,0.021213089913739675,113
ENSMUSG00000070999,Ccin,Gene Expression,-0.0028903931091011363,0.5551208711120886,0.9676075149235741,20,0.00405335549184339,20
ENSMUSG00000035513,Ntng2,Gene Expression,-0.0028926151789035663,0.5663263712312845,0.9676075149235741,288,0.05457381395440578,272
ENSMUSG00000026080,Chst10,Gene Expression,-0.002893179321647629,0.5534456928057698,0.9676075149235741,20,0.0036356520937535974,19
ENSMUSG00000053293,Pom121,Gene Expression,-0.002893469414373404,0.566458174572648,0.9676075149235741,418,0.07857246720568599,395
ENSMUSG00000067773,Defb41,Gene Expression,-0.002893812634777394,0.5499258406779133,0.9676075149235741,15,0.002684325275292419,15
ENSMUSG00000014786,Slc9a5,Gene Expression,-0.002894408030815999,0.5617633167371765,0.9676075149235741,51,0.010918875673844716,51
ENSMUSG00000061048,Cdh3,Gene Expression,-0.0028951327685877684,0.5616756209902681,0.9676075149235741,51,0.009478375716547074,50
ENSMUSG00000028841,Cnksr1,Gene Expression,-0.0028956810520148514,0.549434990501283,0.9676075149235741,17,0.002938248207941354,17
ENSMUSG00000039968,Rsbn1l,Gene Expression,-0.0028958956063084773,0.5664105156131252,0.9676075149235741,795,0.14983077589521912,719
ENSMUSG00000094488,Olfr393,Gene Expression,-0.0028965119797809513,0.5494432314340183,0.9676075149235741,16,0.003071419525399687,16
ENSMUSG00000005339,Fcer1a,Gene Expression,-0.0028971003163102645,0.5447866889341433,0.9676075149235741,24,0.004049671660415108,22
ENSMUSG00000011171,Vipr2,Gene Expression,-0.0028971953180328626,0.5531870907745793,0.9676075149235741,18,0.003488540782027387,18
ENSMUSG00000060017,Olfr121,Gene Expression,-0.0028976145807367354,0.550383101651004,0.9676075149235741,15,0.0031142334492780055,15
ENSMUSG00000022900,Ildr1,Gene Expression,-0.0028986801908116324,0.5573118914466333,0.9676075149235741,35,0.006360671042184197,34
ENSMUSG00000115668,Vmn1r25,Gene Expression,-0.0028992179742229496,0.5443655870607986,0.9676075149235741,18,0.003380792457667261,17
ENSMUSG00000052850,Tas2r137,Gene Expression,-0.0029000944404832404,0.5516435374163055,0.9676075149235741,21,0.003346411050953472,20
ENSMUSG00000078518,Gm13030,Gene Expression,-0.0029005881640825925,0.549225323009014,0.9676075149235741,15,0.003071887170829462,15
ENSMUSG00000017999,Ddx27,Gene Expression,-0.0029014175934734244,0.565567651458883,0.9676075149235741,680,0.12485747091069056,609
ENSMUSG00000064194,Zfp936,Gene Expression,-0.0029021149336021625,0.5497649701359406,0.9676075149235741,17,0.0028616892677558172,17
ENSMUSG00000037217,Syn1,Gene Expression,-0.0029030100663852867,0.5527530735104345,0.9676075149235741,28,0.005529002328450386,26
ENSMUSG00000094734,Olfr799,Gene Expression,-0.0029036565221557784,0.5487279118658903,0.9676075149235741,15,0.0028219363294614873,15
ENSMUSG00000019888,Mgat4c,Gene Expression,-0.0029044113448721863,0.550277306514765,0.9676075149235741,15,0.0029986389307003316,15
ENSMUSG00000020212,Mdm1,Gene Expression,-0.002905253245960787,0.5621449965293113,0.9676075149235741,74,0.01455212959254719,73
ENSMUSG00000037300,Ttc13,Gene Expression,-0.0029055808607949176,0.5650249274713959,0.9676075149235741,846,0.15876367813401113,752
ENSMUSG00000020260,Pofut2,Gene Expression,-0.0029069729029082177,0.5648761116228415,0.9676075149235741,921,0.16661831806248273,817
ENSMUSG00000037025,Foxa2,Gene Expression,-0.002907581959998595,0.5647788923328059,0.9676075149235741,989,0.1795797353979594,855
ENSMUSG00000056008,Gm11541,Gene Expression,-0.0029076930382524054,0.5490689193834356,0.9676075149235741,14,0.0027596462962388526,14
ENSMUSG00000045165,AI467606,Gene Expression,-0.0029099371456991433,0.5604434636840471,0.9676075149235741,53,0.010146403625187907,53
ENSMUSG00000027480,Sun5,Gene Expression,-0.0029103978076289567,0.5464505265448942,0.9676075149235741,17,0.003366336780686537,17
ENSMUSG00000050195,Scd4,Gene Expression,-0.0029108608754202384,0.5536018136799816,0.9676075149235741,25,0.004926493928828087,24
ENSMUSG00000064289,Tank,Gene Expression,-0.0029111104795040517,0.5640623376375529,0.9676075149235741,545,0.09840904222195963,496
ENSMUSG00000048655,Ccdc169,Gene Expression,-0.0029115385174346333,0.5509659405258561,0.9676075149235741,20,0.0038790147116435094,20
ENSMUSG00000047564,Krtap3-1,Gene Expression,-0.002911600188950258,0.5450700162168507,0.9676075149235741,15,0.003074801325979765,15
ENSMUSG00000037475,Thoc2,Gene Expression,-0.002911719428364229,0.5641923434227877,0.9676075149235741,928,0.17851937832110362,835
ENSMUSG00000050147,F2rl3,Gene Expression,-0.0029118544121141984,0.5443711781228562,0.9676075149235741,17,0.0033413024897167892,17
ENSMUSG00000027744,Stoml3,Gene Expression,-0.00291208197352477,0.5485907496393247,0.9676075149235741,15,0.0034094678142831407,15
ENSMUSG00000074575,Kcng1,Gene Expression,-0.0029122842912721893,0.5472203836483782,0.9676075149235741,14,0.0025775649039951358,14
ENSMUSG00000040367,Lrrd1,Gene Expression,-0.0029123163487513766,0.5474855288048964,0.9676075149235741,15,0.0028767349397967935,15
ENSMUSG00000023868,Pde10a,Gene Expression,-0.0029126792389620256,0.5576863978971709,0.9676075149235741,45,0.008775042984609446,43
ENSMUSG00000056174,Col8a2,Gene Expression,-0.0029130675195957845,0.5421394336015415,0.9676075149235741,17,0.003346392353212274,16
ENSMUSG00000058587,Tmod3,Gene Expression,-0.0029137919196472405,0.5638964205742616,0.9676075149235741,983,0.18263286541048585,864
ENSMUSG00000031101,Sash3,Gene Expression,-0.0029170891480999285,0.5612530338523729,0.9676075149235741,98,0.018647959316294267,95
ENSMUSG00000049999,Ppp1r3d,Gene Expression,-0.002918591662739486,0.5478488749317592,0.9676075149235741,17,0.0029442415560859375,17
ENSMUSG00000094648,Gm13287,Gene Expression,-0.0029190288211162134,0.5609928019296027,0.9676075149235741,103,0.018924193123925903,100
ENSMUSG00000045395,Olfr1499,Gene Expression,-0.0029194603960198905,0.5469899685239261,0.9676075149235741,15,0.0025173293416100077,15
ENSMUSG00000032086,Bace1,Gene Expression,-0.0029195391908666095,0.5627078917467803,0.9676075149235741,427,0.08049403745659063,402
ENSMUSG00000032218,Ccnb2,Gene Expression,-0.0029195664438913253,0.5591746249220548,0.9676075149235741,62,0.011636835339502646,61
ENSMUSG00000030255,Sspn,Gene Expression,-0.002920891675590604,0.5565487462873111,0.9676075149235741,50,0.010239032411392948,46
ENSMUSG00000026224,4933407L21Rik,Gene Expression,-0.002921269029219248,0.5520062277449189,0.9676075149235741,24,0.00527302626378264,24
ENSMUSG00000052446,Zfp961,Gene Expression,-0.002922152616177749,0.5619123411652432,0.9676075149235741,247,0.045429892176054205,239
ENSMUSG00000086022,Rad51ap2,Gene Expression,-0.002922480081942455,0.5466725575593077,0.9676075149235741,15,0.0033036352413595093,15
ENSMUSG00000064044,Olfr319,Gene Expression,-0.0029225817984809654,0.5450426438887634,0.9676075149235741,15,0.0024073162347480075,15
ENSMUSG00000003360,Ddx23,Gene Expression,-0.002923242594305492,0.5626048763117434,0.9676075149235741,1364,0.2572815549179258,1135
ENSMUSG00000032067,Pts,Gene Expression,-0.002923826896596345,0.5625678218119649,0.9676075149235741,1939,0.3563582044125209,1543
ENSMUSG00000047898,Ccr4,Gene Expression,-0.0029239325235295753,0.5457887140014643,0.9676075149235741,14,0.0026814686774023697,14
ENSMUSG00000092083,Kcnb2,Gene Expression,-0.0029243675629773373,0.5459781600200664,0.9676075149235741,16,0.003538421197068548,16
ENSMUSG00000006273,Atp6v1b2,Gene Expression,-0.002924390156189317,0.5623577445990042,0.9676075149235741,944,0.17196190912213807,816
ENSMUSG00000053395,Cacng8,Gene Expression,-0.002924747234801263,0.54783185749515,0.9676075149235741,17,0.0038940963075556876,17
ENSMUSG00000079262,Slco1a6,Gene Expression,-0.0029248112472579943,0.5454417857038442,0.9676075149235741,16,0.002886546007967891,16
ENSMUSG00000039953,Clstn1,Gene Expression,-0.0029250607189275366,0.5611783572556488,0.9676075149235741,198,0.035648484154277064,190
ENSMUSG00000061126,Cyp4f39,Gene Expression,-0.0029258390434454794,0.5542092773162219,0.9676075149235741,30,0.005368729929172809,30
ENSMUSG00000039611,Tmem246,Gene Expression,-0.002926999171104109,0.5555562470347902,0.9676075149235741,45,0.008452656038036247,43
ENSMUSG00000053873,Aym1,Gene Expression,-0.0029273915776577937,0.5434619337762234,0.9676075149235741,15,0.0027700497927094607,15
ENSMUSG00000024922,Ovol1,Gene Expression,-0.0029275076029925593,0.5445028400706491,0.9676075149235741,16,0.0032338144519658764,15
ENSMUSG00000049538,Adamts16,Gene Expression,-0.0029280980861139264,0.5495676513315637,0.9676075149235741,21,0.004276566255021819,20
ENSMUSG00000019864,Rtn4ip1,Gene Expression,-0.002928752859762055,0.5617410465109407,0.9676075149235741,939,0.17708953641966943,842
ENSMUSG00000031880,Rrad,Gene Expression,-0.002928980303184887,0.5504224499933424,0.9676075149235741,21,0.004627690964959369,21
ENSMUSG00000045835,Hdgfl1,Gene Expression,-0.002929227659231912,0.5448661154155867,0.9676075149235741,14,0.0028190974564713165,14
ENSMUSG00000004939,Nmrk2,Gene Expression,-0.0029293395612551244,0.5455298828478118,0.9676075149235741,14,0.002794588530898773,14
ENSMUSG00000040978,Gm11992,Gene Expression,-0.0029297120389350007,0.5588664433327507,0.9676075149235741,89,0.015930350516573034,88
ENSMUSG00000031089,Slc6a14,Gene Expression,-0.002930211249149572,0.5437833099253222,0.9676075149235741,15,0.003436562791180372,14
ENSMUSG00000059486,Kbtbd2,Gene Expression,-0.00293046682803269,0.5609383896034159,0.9676075149235741,319,0.057009514490074506,302
ENSMUSG00000029735,Tpk1,Gene Expression,-0.002930654632428326,0.5613488863803493,0.9676075149235741,660,0.1267807770986655,610
ENSMUSG00000027316,Gfra4,Gene Expression,-0.0029322390307143856,0.5491527320274826,0.9676075149235741,22,0.004208082833335929,21
ENSMUSG00000071104,Ccdc110,Gene Expression,-0.0029343635345233884,0.5462489411719483,0.9676075149235741,17,0.003434188313099474,17
ENSMUSG00000046173,Pabpc6,Gene Expression,-0.002935693897316746,0.544157463821284,0.9676075149235741,16,0.0029753512295003573,16
ENSMUSG00000026622,Nek2,Gene Expression,-0.002936311495679775,0.5591429935700656,0.9676075149235741,145,0.027508027092333964,138
ENSMUSG00000031107,Rbmx2,Gene Expression,-0.002936605534565823,0.5541968940837068,0.9676075149235741,38,0.006488431774094875,38
ENSMUSG00000038331,Satb2,Gene Expression,-0.0029374791779983966,0.5571142310455922,0.9676075149235741,79,0.014879305691217634,78
ENSMUSG00000094192,Olfr452,Gene Expression,-0.0029375159608102056,0.5443588410722537,0.9676075149235741,16,0.0027990883315769793,16
ENSMUSG00000029005,Draxin,Gene Expression,-0.002937819305854992,0.5440805218145461,0.9676075149235741,16,0.002994826783356125,16
ENSMUSG00000037318,Traf3ip3,Gene Expression,-0.002938287969486745,0.5567643138075039,0.9676075149235741,72,0.01530579600350584,70
ENSMUSG00000080990,Olfr118,Gene Expression,-0.0029383052841435733,0.5418873610262167,0.9676075149235741,15,0.003305835523666386,15
ENSMUSG00000101337,Dnah7c,Gene Expression,-0.0029392747822421365,0.5436130931647752,0.9676075149235741,15,0.00274865892683947,15
ENSMUSG00000025019,Lcor,Gene Expression,-0.0029408357000027074,0.5600215135430737,0.9676075149235741,1060,0.19236771246975598,900
ENSMUSG00000021032,Ngb,Gene Expression,-0.0029409450932961993,0.546874179168649,0.9676075149235741,24,0.0050920539485010095,22
ENSMUSG00000037159,Wee2,Gene Expression,-0.002941442620604481,0.5420098069433162,0.9676075149235741,15,0.0035817834125545273,14
ENSMUSG00000024426,Atat1,Gene Expression,-0.002941570166352593,0.5599706703799803,0.9676075149235741,1427,0.2725071611576814,1189
ENSMUSG00000048775,Serpinb13,Gene Expression,-0.0029418370626710737,0.5440349896548167,0.9676075149235741,15,0.0035613397441315304,15
ENSMUSG00000018973,Hoxb1,Gene Expression,-0.0029423675250330288,0.5435891419451846,0.9676075149235741,16,0.0036635931859985028,16
ENSMUSG00000044186,Nkx2-6,Gene Expression,-0.002943148028696585,0.5448960128952193,0.9676075149235741,16,0.0031096740114980727,16
ENSMUSG00000035845,Alg12,Gene Expression,-0.0029432629428020832,0.5595166646651917,0.9676075149235741,599,0.10977050811843786,554
ENSMUSG00000044072,Eml6,Gene Expression,-0.0029434082165280934,0.55799974004437,0.9676075149235741,135,0.02407564550672463,134
ENSMUSG00000031210,Gpr165,Gene Expression,-0.0029434322125418016,0.543949549437312,0.9676075149235741,14,0.002443636092206147,14
ENSMUSG00000035158,Mitf,Gene Expression,-0.0029434612522290086,0.5582384176911048,0.9676075149235741,158,0.02824875357439745,154
ENSMUSG00000031099,Smarca1,Gene Expression,-0.0029441731402558412,0.5464101165813399,0.9676075149235741,20,0.0038839259488224697,20
ENSMUSG00000001827,Folr1,Gene Expression,-0.002944502762472998,0.5424649608072378,0.9676075149235741,14,0.0026672717013099152,14
ENSMUSG00000096151,Olfr477,Gene Expression,-0.002944854986289205,0.543065800315178,0.9676075149235741,15,0.002815879291901979,15
ENSMUSG00000031756,Cenpn,Gene Expression,-0.0029449129506408105,0.5519401647461071,0.9676075149235741,40,0.006504288085473507,38
ENSMUSG00000055033,Olfr420,Gene Expression,-0.0029454327313453823,0.5440545390563183,0.9676075149235741,17,0.0026509621190924397,17
ENSMUSG00000022431,Ribc2,Gene Expression,-0.002945591601051187,0.5431582158812616,0.9676075149235741,19,0.00302122996901449,19
ENSMUSG00000021217,Tshz3,Gene Expression,-0.002946559869586802,0.5568251173736704,0.9676075149235741,92,0.017068049906219063,91
ENSMUSG00000030344,Akap3,Gene Expression,-0.0029467939287837093,0.543370919921324,0.9676075149235741,14,0.003209016441688513,14
ENSMUSG00000040380,Cbln3,Gene Expression,-0.0029469625882322372,0.5505106133292847,0.9676075149235741,32,0.006596656773895092,32
ENSMUSG00000074344,Tmigd3,Gene Expression,-0.0029472479362319466,0.5423853022514853,0.9676075149235741,15,0.003172096272515347,15
ENSMUSG00000039318,Rab3gap2,Gene Expression,-0.0029483395625403944,0.5590136831573833,0.9676075149235741,1441,0.2665670907888281,1206
ENSMUSG00000050567,Maml1,Gene Expression,-0.002949293321959107,0.5580929534854628,0.9676075149235741,383,0.07228416924388215,364
ENSMUSG00000020131,Pcsk4,Gene Expression,-0.0029507611984849426,0.5578300943331563,0.9676075149235741,270,0.05652193713171977,254
ENSMUSG00000049100,Pcdh10,Gene Expression,-0.0029512926388880695,0.5463791155859211,0.9676075149235741,23,0.004021752218043533,23
ENSMUSG00000029072,Tas1r3,Gene Expression,-0.0029516162958698536,0.5551111663773691,0.9676075149235741,67,0.01367015554585119,67
ENSMUSG00000066756,Igfl3,Gene Expression,-0.0029526262886008037,0.5495867951320428,0.9676075149235741,24,0.004825722730064366,24
ENSMUSG00000031074,Fgf3,Gene Expression,-0.0029540708762368357,0.5411998672633259,0.9676075149235741,15,0.0029681397443112397,15
ENSMUSG00000041857,Oosp1,Gene Expression,-0.002954569192903405,0.5421495584080835,0.9676075149235741,17,0.0031526586059362504,16
ENSMUSG00000073922,Olfr659,Gene Expression,-0.002954572031213132,0.5449190721498846,0.9676075149235741,20,0.0035013324771595486,20
ENSMUSG00000045912,C2cd4c,Gene Expression,-0.0029563464418384403,0.5418124762604554,0.9676075149235741,19,0.0039017831540476577,19
ENSMUSG00000032305,Fam219b,Gene Expression,-0.0029567305552335617,0.5573097049402125,0.9676075149235741,385,0.07328185980527721,359
ENSMUSG00000038775,Vill,Gene Expression,-0.0029579611142294235,0.5546994704800938,0.9676075149235741,83,0.015848728168909757,81
ENSMUSG00000034997,Htr2a,Gene Expression,-0.0029591416473416813,0.5444864828440694,0.9676075149235741,19,0.0037966469789662218,19
ENSMUSG00000069430,Olfr9,Gene Expression,-0.0029593029950289963,0.5413219294326537,0.9676075149235741,15,0.003003315275078317,15
ENSMUSG00000041617,Ccdc74a,Gene Expression,-0.0029595115844486745,0.5412571233649424,0.9676075149235741,15,0.002675831367112578,15
ENSMUSG00000021804,Rgr,Gene Expression,-0.002959672987915049,0.539338301801948,0.9676075149235741,18,0.003614959774953995,18
ENSMUSG00000043832,Clec4a3,Gene Expression,-0.002960381451243719,0.5426385795541973,0.9676075149235741,19,0.00379046851904866,19
ENSMUSG00000027793,Ccna1,Gene Expression,-0.002962084260038846,0.5417055949873898,0.9676075149235741,17,0.0030942715024849963,17
ENSMUSG00000031539,Ap3m2,Gene Expression,-0.002962099687086458,0.5549774407742153,0.9676075149235741,127,0.02438844506402408,123
ENSMUSG00000049362,Olfr173,Gene Expression,-0.002962930353450242,0.5402971030051547,0.9676075149235741,16,0.0031633295248110153,16
ENSMUSG00000064010,Dppa1,Gene Expression,-0.0029643004709854473,0.53971368964288,0.9676075149235741,15,0.0033481441935383034,15
ENSMUSG00000081984,Dnajb3,Gene Expression,-0.0029647964018254896,0.5471340729850301,0.9676075149235741,24,0.0047405283786279215,24
ENSMUSG00000057137,Tmem140,Gene Expression,-0.002965065093846679,0.5565969004447113,0.9676075149235741,1248,0.2273716247264476,1042
ENSMUSG00000003808,Farsa,Gene Expression,-0.00296519804722685,0.5564526404381307,0.9676075149235741,771,0.14447455938678752,692
ENSMUSG00000042750,Bex2,Gene Expression,-0.0029664463991492403,0.5397953512676261,0.9676075149235741,15,0.002950662426589248,15
ENSMUSG00000041779,Tram2,Gene Expression,-0.0029683353676667737,0.55509336905136,0.9676075149235741,210,0.039264648799183774,202
